colony_id,name,reg_number,category,boundary_delineated,map_number,satellite_boundary_pdf_url,final_boundary_pdf_url,upload_date,remarks,source_link
1612,Extended Abadi Village Pooth Kalan Delhi 86,102-(ELD),regular,1,942,,https://dda.gov.in/sites/default/files/pmuday/942_385.pdf,2020-06-04,(1)102-(ELD) Extended Abadi Village Pooth Kalan Delhi 86,https://dda.gov.in/delineated-boundary
1613,Village Sultanpur New Delhi 30,103-(ELD),regular,1,1544,,https://dda.gov.in/sites/default/files/pmuday/1544_231.pdf,2020-06-17,,https://dda.gov.in/delineated-boundary
1614,Extended Abadi Of Village Barwala Delhi 39,104-(ELD),regular,1,1545,,https://dda.gov.in/sites/default/files/pmuday/1545_131.pdf,2020-06-17,,https://dda.gov.in/delineated-boundary
1615,Extended Abadi Of Village Badli Delhi 42,105-(ELD),regular,1,56,,https://dda.gov.in/sites/default/files/pmuday/56_105-(ELD).pdf,2020-03-11,"(1) REGD. NO. 541_A_Badli Extn., Village Badli, Delhi-42, (2) REGD. NO.541_B_Badli Extn., Village Badli, Delhi-42",https://dda.gov.in/delineated-boundary
1616,Village Rajpur Khurd Madian Gari New Delhi-68,106-(ELD),regular,0,1714,,,2020-04-27,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP"" (""Shapefile"" of the colony is not available)",https://dda.gov.in/delineated-boundary
1617,Chauhan Patti Extn. Sabhapur Mazra Delhi 94,107-(ELD),regular,1,201,,https://dda.gov.in/sites/default/files/pmuday/MAP%20201_107%20ELD.pdf,2020-05-16,,https://dda.gov.in/delineated-boundary
1618,"Taimoor Nagar, Mohalla Pilanji, Delhi-65",11-(ELD),regular,1,1549,https://dda.gov.in/sites/default/files/pmuday/1549_94.pdf,,2020-03-16,,https://dda.gov.in/delineated-boundary
1619,"Khajani Nagar, Johari Pur Delhi 94",11-(LOP),regular,1,240,,https://dda.gov.in/sites/default/files/pmuday/MAP%20240_1204.pdf,2020-05-16,"(1) REGD. NO. 11-(LOP)_Khajani Nagar, Johari Pur Delhi 94",https://dda.gov.in/delineated-boundary
1620,Village Dallupura Vasundhra Enclave Delhi 96,113-(ELD),regular,1,114,,https://dda.gov.in/sites/default/files/pmuday/114_113%20ELD.pdf,2020-04-23,"(1) REGD. NO.348_Dallupura Extended Abadi, New Ashok Nagar)",https://dda.gov.in/delineated-boundary
1621,Kotla Village Extn. Delhi 91,115-(ELD),regular,1,130,,https://dda.gov.in/sites/default/files/pmuday/130_115ELD.pdf,2020-04-23,,https://dda.gov.in/delineated-boundary
1622,Village Ghoga Extn. Delhi 39,116-(ELD),regular,0,1715,,,2020-04-27,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP"" (""Shapefile"" of the colony is not available)",https://dda.gov.in/delineated-boundary
1623,Bijwashan Extn. Bijwashan Village New Delhi,117-(ELD),regular,1,1554,https://dda.gov.in/sites/default/files/pmuday/1554_148.pdf,,2020-03-16,,https://dda.gov.in/delineated-boundary
1624,"Khera Khurd Extn. Khera Khurd, Delhi 82",118-(ELD),regular,1,1555,https://dda.gov.in/sites/default/files/pmuday/1555_175.pdf,,2020-03-16,,https://dda.gov.in/delineated-boundary
1625,"Extended Abadi, Taimoor Nagar -I, Near Village Community Centre Taimoor Nagar, New Delhi- 25",119-(ELD),regular,0,,,,,Boundary map pending or omitted from DDA portal table,https://dda.gov.in/sites/default/files/pmuday/1731_uc.pdf
1626,"Kakardooma Extn.,Delhi 92",12-(LOP),regular,0,,,,,Boundary map pending or omitted from DDA portal table,https://dda.gov.in/sites/default/files/pmuday/1731_uc.pdf
1627,Gram Baprola Najafgarh New Delhi 43,120-(ELD),regular,1,359,,https://dda.gov.in/sites/default/files/pmuday/359_586.pdf,2020-05-20,"(1) REGD. NO.120-(ELD)_Gram Baprola Najafgarh New Delhi 43 (2) REGD. NO.513_Baprola Extn., Baprola Village, Delhi-43",https://dda.gov.in/delineated-boundary
1628,Bagdola Village Extn. Area New Delhi 45,121-(ELD),regular,1,1559,https://dda.gov.in/sites/default/files/pmuday/1559_1280.pdf,,2020-03-16,,https://dda.gov.in/delineated-boundary
1629,"Resident Welfare Association, Rajokari Harijan Basti, New Delhi 38",122-(ELD),regular,1,1560,https://dda.gov.in/sites/default/files/pmuday/1560_276.pdf,,2020-03-16,,https://dda.gov.in/delineated-boundary
1630,Sangwan Enclave Mangla Puri Road Palam New Delhi 45,123-(ELD),regular,1,414,https://dda.gov.in/sites/default/files/pmuday/414_67-_ELD_.pdf,,2019-12-03,(1) REGD. NO.123-(ELD)_Sangwan Enclave Mangla Puri Road PalamNew Delhi 45,https://dda.gov.in/delineated-boundary
1631,"Madi Pur Extn. Kh. No. 709, 710, 711, 712, 712/2 Madi Pur New Delhi 63",124-(ELD),regular,1,1562,https://dda.gov.in/sites/default/files/pmuday/1562_408.pdf,,2020-03-16,,https://dda.gov.in/delineated-boundary
1632,Extended Abadi Of Barwala Delhi 39,125-(ELD),regular,1,1563,https://dda.gov.in/sites/default/files/pmuday/1563_421.pdf,,2020-03-16,,https://dda.gov.in/delineated-boundary
1633,Village Fateh Nagar Delhi 58,126-(ELD),regular,1,1564,https://dda.gov.in/sites/default/files/pmuday/1564_458.pdf,,2020-03-16,,https://dda.gov.in/delineated-boundary
1634,"Tuglakabad Village Extended Lal Dora Abadi East, New Delhi 44",127-(ELD),regular,1,1565,https://dda.gov.in/sites/default/files/pmuday/1565_603.pdf,,2020-03-16,,https://dda.gov.in/delineated-boundary
1635,"Village Khaira, Najafgarh Rural Village, New Delhi 43",129-(ELD),regular,1,754,,https://dda.gov.in/sites/default/files/pmuday/754_1053.pdf,2020-06-01,"(1) REGD. NO.129-(ELD)_Village Khaira, Najafgarh Rural Village, NewDelhi 43",https://dda.gov.in/delineated-boundary
1636,"Harijan Basti(Poorvi Chhatra) Rajokri Pahari, Mehrauli Road, New Delhi-38",13-(ELD),regular,1,638,,https://dda.gov.in/sites/default/files/pmuday/638_122%20ELD.pdf,2020-05-26,"(1) 13-(ELD) Harijan Basti(Poorvi Chhatra) Rajokri Pahari, Mehrauli Road, New Delhi-38",https://dda.gov.in/delineated-boundary
1637,"Om Vihar,Ph-IV, Uttam Nagar, New Delhi 59",13-(LOP),regular,1,1568,https://dda.gov.in/sites/default/files/pmuday/1568_708.pdf,,2020-03-16,,https://dda.gov.in/delineated-boundary
1638,"Village Khaira, Najafgarh New Delhi 43",130-(ELD),regular,1,1569,https://dda.gov.in/sites/default/files/pmuday/1569_779.pdf,,2020-03-16,,https://dda.gov.in/delineated-boundary
1639,Village Pitam Pura New Delhi 34,131-(ELD),regular,1,1570,https://dda.gov.in/sites/default/files/pmuday/1570_1055.pdf,,2020-03-16,,https://dda.gov.in/delineated-boundary
1640,Extended Abadi of Village Chhattarpur New Delhi,132-(ELD),regular,1,1571,https://dda.gov.in/sites/default/files/pmuday/1571_1161.pdf,,2020-03-16,,https://dda.gov.in/delineated-boundary
1641,Lal Dora Of Village Singhu Delhi 40,133-(ELD),regular,1,1572,https://dda.gov.in/sites/default/files/pmuday/1572_1331.pdf,,2020-03-16,,https://dda.gov.in/delineated-boundary
1642,Village Singhu Extn. Delhi 40,134-(ELD),regular,1,45,,https://dda.gov.in/sites/default/files/pmuday/45_134-(ELD).pdf,2020-03-11,,https://dda.gov.in/delineated-boundary
1643,"Village Tikri Khurd, Delhi 40",135-(ELD),regular,1,1574,https://dda.gov.in/sites/default/files/pmuday/1574_1420.pdf,,2020-03-16,,https://dda.gov.in/delineated-boundary
1644,Village Kamruddin Nagar Nangloi Delhi 41,136-(ELD),regular,1,304,,https://dda.gov.in/sites/default/files/pmuday/304_132.pdf,2020-05-18,"(1) REGD. NO.392_Amar Colony, A-Block, Rohtak Road, Nangloi, Delhi (2) REGD. NO.668_Amar Colony, ABC Block, Mundka, Nangloi, Delhi-41 (3) REGD. NO.915_Amar Colony-(C D E & K Block) Rohtak Road (4) REGD. NO.1380_Amar Colony Ph II& III, Rohtak Road, Nangloi, Delhi (5) REGD. NO.936_Arvind Enclave Nangloi Delhi-41 (6) REGD. NO.136_(ELD)_Village Kamruddin Nagar Nangloi Delhi 41 (7) REGD. NO.520_Amar Colony Ph-II, Mundka Nangloi, Delhi-41",https://dda.gov.in/delineated-boundary
1645,"Jharoda Kalan, Delhi 72",137-(ELD),regular,0,1716,,,2020-04-27,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP"" (""Shapefile"" of the colony is not available)",https://dda.gov.in/delineated-boundary
1646,Village Begumpur Delhi 86,138-(ELD),regular,1,1577,https://dda.gov.in/sites/default/files/pmuday/1577_630.pdf,,2020-03-16,,https://dda.gov.in/delineated-boundary
1647,Parsadi Mohalla New Ushman Pur Extn. Delhi 53,139-(ELD),regular,1,137,,https://dda.gov.in/sites/default/files/pmuday/137_139%20Eld.pdf,2020-04-23,,https://dda.gov.in/delineated-boundary
1648,"Urbanised Village, Mangolpur Khurd, Delhi-83",14-(ELD),regular,1,1579,https://dda.gov.in/sites/default/files/pmuday/1579_1311.pdf,,2020-03-16,,https://dda.gov.in/delineated-boundary
1649,"A- Block, Meethapur Extn. Shree Colony Badarpur New Delhi 44",14-(LOP),regular,0,1580,,,2020-03-19,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP""",https://dda.gov.in/delineated-boundary
1650,Jerman Nagar Kashmiri Colony Revenu Estate Of Village Khera On Old Khaira Road Najafgarh New Delhi,140-(ELD),regular,1,756,,https://dda.gov.in/sites/default/files/pmuday/756_1526.pdf,2020-06-01,(1) REGD. NO.140- (ELD)_Jerman Nagar Kashmiri Colony Revenu EstateOf Village Khera On Old Khaira Road Najafgarh New Delhi,https://dda.gov.in/delineated-boundary
1651,Extended Abadi Of Kadi Pur Village,141-(ELD),regular,0,,,,,Boundary map pending or omitted from DDA portal table,https://dda.gov.in/sites/default/files/pmuday/1731_uc.pdf
1652,Extended Abadi Of Lad Pur Village Delhi 81,142-(ELD),regular,1,1058,,https://dda.gov.in/sites/default/files/pmuday/1058_142%20ELD.pdf,2020-06-08,,https://dda.gov.in/delineated-boundary
1653,LOP of Jain Nagar Karala Delhi 81,144-(ELD),regular,0,,,,,Boundary map pending or omitted from DDA portal table,https://dda.gov.in/sites/default/files/pmuday/1731_uc.pdf
1654,Rupali Enclave Karala Delhi 81,145-(ELD),regular,0,1585,,,2020-03-19,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP""",https://dda.gov.in/delineated-boundary
1655,Rural Village Malikpur Lal Dora Extension Extended Area New Delhi 73,146-(ELD),regular,0,1586,,,2020-03-19,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP""",https://dda.gov.in/delineated-boundary
1656,Qutab Enclave Village Mehrauli 4C Ward No. - New Delhi 30,147-(ELD),regular,0,1587,,,2020-03-19,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP""",https://dda.gov.in/delineated-boundary
1657,"Village Mehrauli 4B- Ward No. 1, New Delhi 30",148-(ELD),regular,1,458,,https://dda.gov.in/sites/default/files/pmuday/458_147_ELD.pdf,2020-05-22,"(1) 148-(ELD) Village Mehrauli 4B- Ward No. 1, New Delhi 30",https://dda.gov.in/delineated-boundary
1658,"East Mundka Extn., Mundka Nangloi Delhi 41",149-(ELD),regular,0,1589,,,2020-03-19,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP""",https://dda.gov.in/delineated-boundary
1659,"Unauthorized Areas of Urbanaised/ Village,Village Basai Dara Pur Extn.",15-(ELD),regular,0,1590,,,2020-03-19,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP""",https://dda.gov.in/delineated-boundary
1660,Khajuri Khas Village Delhi 94,15-(LOP),regular,0,1591,,,2020-03-19,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP""",https://dda.gov.in/delineated-boundary
1661,"Raza Pur Village Extn., 30, Abadi Ahinsa Marg, Village, Rajapur, Sector-9, Rohani, Delhi-85",16-(ELD),regular,1,57,,https://dda.gov.in/sites/default/files/pmuday/57_1076.pdf,2020-03-11,"(1) REGD. NO. 16- (ELD)_Raza Pur Village Extn., 30, Abadi Ahinsa Marg, Village, Rajapur, Sector-9, Rohani, Delhi-85",https://dda.gov.in/delineated-boundary
1662,Village Gokul Pur Delhi 94,16-(LOP),regular,0,1593,,,2020-03-19,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP""",https://dda.gov.in/delineated-boundary
1663,"Extended Abadi of Kushak No-1, Village Kadi Pur, Delhi-36",17-(ELD),regular,1,127,,https://dda.gov.in/sites/default/files/pmuday/127_862.pdf,2020-04-23,"(1) REGD. NO.17-(ELD)_Extended Abadi of Kushak No-1, Village KadiPur, Delhi-36",https://dda.gov.in/delineated-boundary
1664,Babarpur East Chajju Pur Delhi 32,17-(LOP),regular,0,1595,,,2020-03-19,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP""",https://dda.gov.in/delineated-boundary
1665,"Sarai Kale Khan Village, Delhi",18-(ELD),regular,0,1596,,,2020-03-19,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP""",https://dda.gov.in/delineated-boundary
1666,"Gautam Nagar Hill Block, 216, A,B,C,D Kh. No. 115/1, 115/2 & 3 Gautam Nagar New Delhi",18-(LOP),regular,1,1071,,https://dda.gov.in/sites/default/files/pmuday/1071_18%20LOP.pdf,2020-06-08,,https://dda.gov.in/delineated-boundary
1667,"Tikri Khurd Village, Extended Abadi, Delhi-40",19-(ELD),regular,1,299,,https://dda.gov.in/sites/default/files/pmuday/299_135-_ELD_.pdf,2020-05-18,"(1) REGD. NO.19-(ELD)_Tikri Khurd Village, Extended Abadi, Delhi-40",https://dda.gov.in/delineated-boundary
1668,Ram Mohalla JohariPur Delhi 94,19-(LOP),regular,0,1599,,,2020-03-19,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP""",https://dda.gov.in/delineated-boundary
1669,"14, Rajpur Road Opp. MCD Flats, Civil Lines, Delhi 54",2-(LOP),regular,0,1600,,,2020-03-19,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP""",https://dda.gov.in/delineated-boundary
1670,"Khasara No-617, Extn of Aliganj Village, Delhi- 13",20-(ELD),regular,0,1601,,,2020-03-19,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP""",https://dda.gov.in/delineated-boundary
1671,Tunda Nagar Harijan Basti JohariPur Delhi 94,20-(LOP),regular,1,233,,https://dda.gov.in/sites/default/files/pmuday/MAP%20233_1450.pdf,2020-05-16,(1) REGD. NO. 20-(LOP)_Tunda Nagar Harijan Basti JohariPur Delhi 94,https://dda.gov.in/delineated-boundary
1672,Kakraula Ext. Village-New Delhi-78,21-(ELD),regular,0,1603,,,2020-03-19,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP""",https://dda.gov.in/delineated-boundary
1673,Baljeet Nagar New Delhi 8,21-(LOP),regular,0,1604,,,2020-03-19,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP""",https://dda.gov.in/delineated-boundary
1674,"Majri Village Extn., Majri P.O.Karala, Delhi-81",22-(ELD),regular,0,1605,,,2020-03-19,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP""",https://dda.gov.in/delineated-boundary
1675,"Geeta Colony, Block 5 & 7, Delhi 31",22-(LOP),regular,1,1031,,https://dda.gov.in/sites/default/files/pmuday/1031_22%20LOP.pdf,2020-06-05,,https://dda.gov.in/delineated-boundary
1676,"Extended Abadi of Aya Nagar Village, New Delhi-47",23-(ELD),regular,0,1607,,,2020-03-19,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP""",https://dda.gov.in/delineated-boundary
1677,Laxmi Nagar J & K Extn. Delhi 92,23-(LOP),regular,1,1017,,https://dda.gov.in/sites/default/files/pmuday/1017_23%20LOP.pdf,2020-06-05,,https://dda.gov.in/delineated-boundary
1678,"Zindpur Village Extn., Zindpur, P.O.Alipur, Delhi- 36",24-(ELD),regular,0,1609,,,2020-03-19,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP""",https://dda.gov.in/delineated-boundary
1679,Mohan Nagar Pankha Road New Delhi 46,24-(LOP),regular,0,1610,,,2020-03-19,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP""",https://dda.gov.in/delineated-boundary
1680,"Harijan Nardan Basti, Lal Kuan, M.B.Road, New Delhi-44",25-(ELD),regular,0,1611,,,2020-03-19,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP""",https://dda.gov.in/delineated-boundary
1681,"Village Bakner Ambedkar Colony Extn. Part II, Delhi 40",25-(LOP),regular,1,295,,https://dda.gov.in/sites/default/files/pmuday/295_197_B.pdf,2020-05-18,"(1) REGD. NO.25-(LOP)_Village Bakner Ambedkar Colony Extn. Part II, Delhi 40 (2) REGD. NO.577_Swatantra Nagar Extn. West Gonda Road, Narela, Delhi-40",https://dda.gov.in/delineated-boundary
1682,"Village Chhota Hasanpur, Behind Hasan Pur DTC Depot, I.P.Extn. Delhi-92",26-(ELD),regular,1,1006,,https://dda.gov.in/sites/default/files/pmuday/1006_26-(ELD).pdf,2020-06-05,,https://dda.gov.in/delineated-boundary
1683,"Kotla Mahi Gram Extn. Jasola, Sarita Vihar, New Delhi 76",26-(LOP),regular,0,1614,,,2020-03-19,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP""",https://dda.gov.in/delineated-boundary
1684,"Taimoor Nagar, Kapasia Mohalla Delhi-25",27-(ELD),regular,0,1615,,,2020-03-19,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP""",https://dda.gov.in/delineated-boundary
1685,Kadi Vihar Extn. Delhi 36,27-(LOP),regular,1,128,,https://dda.gov.in/sites/default/files/pmuday/128_821.pdf,2020-04-23,(1) REGD. NO.27-(LOP)_Kadi Vihar Extn. Delhi 36,https://dda.gov.in/delineated-boundary
1686,"Bakhtawar Pur Extn., Bakhtawar Pur, Delhi-36",28-(ELD),regular,0,1717,,,2020-04-27,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP"" (""Shapefile"" of the colony is not available)",https://dda.gov.in/delineated-boundary
1687,"C-4, C-5, & G1 Block Village Aya Nagar New Delhi",28-(LOP),regular,0,1618,,,2020-04-27,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP"" (""Shapefile"" of the colony is not available)",https://dda.gov.in/delineated-boundary
1688,"Extended Lal Dora Abad Area, Village Aya Nagar, New Delhi-47",29-(ELD),regular,1,452,,https://dda.gov.in/sites/default/files/pmuday/452_78.pdf,2020-05-22,"(1) 29-(ELD) Extended Lal Dora Abadi Area, Village Aya Nagar, New Delhi-47 (2) 1519 Aya Nagar Extn. B-Block, New Delhi-47",https://dda.gov.in/delineated-boundary
1689,"B-1, Block Bandh Road Village, Aya Nagar New Delhi",29-(LOP),regular,1,455,,https://dda.gov.in/sites/default/files/pmuday/455_860.pdf,2020-08-14,"(1) 29-(LOP) B-1, Block Bandh Road Village, Aya Nagar New Delhi",https://dda.gov.in/delineated-boundary
1690,"Badarpur Village, Delhi-44",3-(ELD),regular,0,1621,,,2020-04-27,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP"" (""Shapefile"" of the colony is not available)",https://dda.gov.in/delineated-boundary
1691,Sushant Vihar Delhi 36,3-(LOP),regular,1,1217,,https://dda.gov.in/sites/default/files/pmuday/1217_03-(ELD).pdf,2020-06-12,,https://dda.gov.in/delineated-boundary
1692,"Aali Village Extended, Abadi, New Delhi-44",30-(ELD),regular,1,1186,,https://dda.gov.in/sites/default/files/pmuday/1186_1128.pdf,2020-06-10,"(1) REGD. NO.30-(ELD)_Aali Village Extended, Abadi, New Delhi-44",https://dda.gov.in/delineated-boundary
1693,"H1, Block Village Aya Nagar New Delhi",30-(LOP),regular,1,454,https://dda.gov.in/sites/default/files/pmuday/454_23_ELD.pdf,,2019-12-03,"(1) 30-(LOP) H1, Block Village Aya Nagar New Delhi",https://dda.gov.in/delineated-boundary
1694,"Bakhtawarpur Extn. III, Bakhtawarpur Delhi 36",32-(LOP),regular,0,1625,,,2020-04-27,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP"" (""Shapefile"" of the colony is not available)",https://dda.gov.in/delineated-boundary
1695,Panchsheel Gardan Dwarika Puri Uldhan Pur Shahdara Delhi 32,33-(LOP),regular,1,102,,https://dda.gov.in/sites/default/files/pmuday/102_33-(LOP).pdf,2020-04-23,,https://dda.gov.in/delineated-boundary
1696,Adarsh Nagar Extn. Delhi 33,34-(LOP),regular,0,1627,,,2020-04-27,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP"" (""Shapefile"" of the colony is not available)",https://dda.gov.in/delineated-boundary
1697,"Village Kondli, Delhi-96",35-(ELD),regular,1,109,,https://dda.gov.in/sites/default/files/pmuday/109_35.pdf,2020-04-23,,https://dda.gov.in/delineated-boundary
1698,"F2, Block Mahavir Enclave New Delhi 45",35-(LOP),regular,1,590,,https://dda.gov.in/sites/default/files/pmuday/590_573.pdf,2020-05-26,"(1) 35-(LOP) F2, Block Mahavir Enclave New Delhi 4",https://dda.gov.in/delineated-boundary
1699,"Rani Khera Village, Delhi-81",36-(ELD),regular,1,1049,,https://dda.gov.in/sites/default/files/pmuday/1049_36-%20(ELD).pdf,2020-06-05,,https://dda.gov.in/delineated-boundary
1700,"Om Vihar Ph- III, A,B,D Block & Phase III Extn. Uttam Nagar New Delhi 59",36-(LOP),regular,0,,,,,Boundary map pending or omitted from DDA portal table,https://dda.gov.in/sites/default/files/pmuday/1731_uc.pdf
1701,"Natural Growth of Kapashera Village, New Delhi- 37",37-(ELD),regular,0,1632,,,2020-04-27,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP"" (""Shapefile"" of the colony is not available)",https://dda.gov.in/delineated-boundary
1702,"New Lahore Colony Shastri Nagar, Delhi 31",37-(LOP),regular,1,1022,,https://dda.gov.in/sites/default/files/pmuday/1022_1180.pdf,2020-06-05,"(1) REGD. NO.37-(LOP)_New Lahore Colony Shastri Nagar, Delhi 31",https://dda.gov.in/delineated-boundary
1703,"Chhatar Pur, Near Durga Ashram, New Delhi-74",38-(ELD),regular,0,,,,,Boundary map pending or omitted from DDA portal table,https://dda.gov.in/sites/default/files/pmuday/1731_uc.pdf
1704,Kardam Farm Colony Joharipur Delhi 94,38-(LOP),regular,0,1635,,,2020-04-27,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP"" (""Shapefile"" of the colony is not available)",https://dda.gov.in/delineated-boundary
1705,"Shanti Kunj, Chhattarpur, Delhi-30",39-(ELD),regular,0,1636,,,2020-04-27,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP"" (""Shapefile"" of the colony is not available)",https://dda.gov.in/delineated-boundary
1706,Ram Pura BE- Block Hari Nagar New Delhi,39-(LOP),regular,0,1637,,,2020-04-27,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP"" (""Shapefile"" of the colony is not available)",https://dda.gov.in/delineated-boundary
1707,"C-Block, Pochanpur Village, Pochanpur, New Delhi-77",4-(ELD),regular,1,402,,https://dda.gov.in/sites/default/files/pmuday/402_319.pdf,2020-05-20,"(1) REGD. NO.4-(ELD)_C-Block, Pochanpur Village, Pochanpur, New Delhi-77",https://dda.gov.in/delineated-boundary
1708,"Old Village, Ushman Pur 3rd Pushta, Dhallan Road Delhi 53",4-(LOP),regular,0,1639,,,2020-04-27,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP"" (""Shapefile"" of the colony is not available)",https://dda.gov.in/delineated-boundary
1709,Village Kishan Garh(Mehrauli) New Delhi-70,40-(ELD),regular,0,1640,,,2020-04-27,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP"" (""Shapefile"" of the colony is not available)",https://dda.gov.in/delineated-boundary
1710,Lado Sarai Extn. New Delhi 30,40-(LOP),regular,0,,,,,Boundary map pending or omitted from DDA portal table,https://dda.gov.in/sites/default/files/pmuday/1731_uc.pdf
